platform,date,day_num,hour,hour_label,is_weekend,holiday_type,likes,shares,comments,engagement_score,is_christmas_season,is_holiday
TikTok,2025-12-21,6,11,11:00 AM,1,,13,1,3,17,1,0
TikTok,2025-12-21,6,12,12:00 PM,1,,20,6,4,30,1,0
TikTok,2025-12-21,6,13,01:00 PM,1,,22,10,2,34,1,0
TikTok,2025-12-21,6,14,02:00 PM,1,,17,3,5,25,1,0
TikTok,2025-12-21,6,15,03:00 PM,1,,9,4,4,17,1,0
TikTok,2025-12-21,6,16,04:00 PM,1,,30,7,5,42,1,0
TikTok,2025-12-21,6,17,05:00 PM,1,,23,7,7,37,1,0
TikTok,2025-12-21,6,18,06:00 PM,1,,23,7,1,31,1,0
TikTok,2025-12-21,6,19,07:00 PM,1,,16,7,2,25,1,0
TikTok,2025-12-21,6,20,08:00 PM,1,,42,13,7,62,1,0
TikTok,2025-12-21,6,21,09:00 PM,1,,39,13,13,65,1,0
TikTok,2025-12-21,6,22,10:00 PM,1,,25,7,1,33,1,0
TikTok,2025-12-21,6,23,11:00 PM,1,,22,7,1,30,1,0
Facebook,2025-12-21,6,0,12:00 AM,1,,10,4,1,15,1,0
Facebook,2025-12-21,6,1,01:00 AM,1,,6,5,0,11,1,0
Facebook,2025-12-21,6,2,02:00 AM,1,,11,4,2,17,1,0
Facebook,2025-12-21,6,3,03:00 AM,1,,10,0,1,11,1,0
Facebook,2025-12-21,6,4,04:00 AM,1,,11,3,1,15,1,0
Facebook,2025-12-21,6,5,05:00 AM,1,,16,2,2,20,1,0
Facebook,2025-12-21,6,6,06:00 AM,1,,24,3,8,35,1,0
Facebook,2025-12-21,6,7,07:00 AM,1,,28,7,6,41,1,0
Facebook,2025-12-21,6,8,08:00 AM,1,,24,9,2,35,1,0
Facebook,2025-12-21,6,9,09:00 AM,1,,14,7,3,24,1,0
Facebook,2025-12-21,6,10,10:00 AM,1,,19,4,2,25,1,0
Facebook,2025-12-21,6,11,11:00 AM,1,,13,5,6,24,1,0
Facebook,2025-12-21,6,12,12:00 PM,1,,21,6,5,32,1,0
Facebook,2025-12-21,6,13,01:00 PM,1,,15,4,2,21,1,0
Facebook,2025-12-21,6,14,02:00 PM,1,,14,1,5,20,1,0
Facebook,2025-12-21,6,15,03:00 PM,1,,22,5,1,28,1,0
Facebook,2025-12-21,6,16,04:00 PM,1,,21,6,8,35,1,0
Facebook,2025-12-21,6,17,05:00 PM,1,,38,11,7,56,1,0
Facebook,2025-12-21,6,18,06:00 PM,1,,31,12,10,53,1,0
Facebook,2025-12-21,6,19,07:00 PM,1,,41,15,7,63,1,0
Facebook,2025-12-21,6,20,08:00 PM,1,,42,6,8,56,1,0
Facebook,2025-12-21,6,21,09:00 PM,1,,13,6,4,23,1,0
Facebook,2025-12-21,6,22,10:00 PM,1,,13,4,3,20,1,0
Facebook,2025-12-21,6,23,11:00 PM,1,,11,6,2,19,1,0
Instagram,2025-12-21,6,0,12:00 AM,1,,7,1,1,9,1,0
Instagram,2025-12-21,6,1,01:00 AM,1,,10,0,1,11,1,0
Instagram,2025-12-21,6,2,02:00 AM,1,,10,1,4,15,1,0
Instagram,2025-12-21,6,3,03:00 AM,1,,9,5,3,17,1,0
Instagram,2025-12-21,6,4,04:00 AM,1,,12,4,2,18,1,0
Instagram,2025-12-21,6,5,05:00 AM,1,,17,9,4,30,1,0
Instagram,2025-12-21,6,6,06:00 AM,1,,20,8,5,33,1,0
Instagram,2025-12-21,6,7,07:00 AM,1,,23,5,4,32,1,0
Instagram,2025-12-21,6,8,08:00 AM,1,,17,2,3,22,1,0
Instagram,2025-12-21,6,9,09:00 AM,1,,14,3,1,18,1,0
Instagram,2025-12-21,6,10,10:00 AM,1,,12,1,3,16,1,0
Instagram,2025-12-21,6,11,11:00 AM,1,,16,5,0,21,1,0
Instagram,2025-12-21,6,12,12:00 PM,1,,23,7,3,33,1,0
Instagram,2025-12-21,6,13,01:00 PM,1,,15,4,3,22,1,0
Instagram,2025-12-21,6,14,02:00 PM,1,,19,4,2,25,1,0
Instagram,2025-12-21,6,15,03:00 PM,1,,23,12,11,46,1,0
Instagram,2025-12-21,6,16,04:00 PM,1,,26,10,7,43,1,0
Instagram,2025-12-21,6,17,05:00 PM,1,,25,6,2,33,1,0
Instagram,2025-12-21,6,18,06:00 PM,1,,19,7,0,26,1,0
Instagram,2025-12-21,6,19,07:00 PM,1,,42,10,8,60,1,0
Instagram,2025-12-21,6,20,08:00 PM,1,,55,26,13,94,1,0
Instagram,2025-12-21,6,21,09:00 PM,1,,41,14,4,59,1,0
Instagram,2025-12-21,6,22,10:00 PM,1,,18,8,2,28,1,0
Instagram,2025-12-21,6,23,11:00 PM,1,,17,4,3,24,1,0
YouTube,2025-12-21,6,0,12:00 AM,1,,11,2,2,15,1,0
YouTube,2025-12-21,6,1,01:00 AM,1,,7,3,3,13,1,0
YouTube,2025-12-21,6,2,02:00 AM,1,,9,9,3,21,1,0
YouTube,2025-12-21,6,3,03:00 AM,1,,6,2,6,14,1,0
YouTube,2025-12-21,6,4,04:00 AM,1,,11,8,1,20,1,0
YouTube,2025-12-21,6,5,05:00 AM,1,,17,4,2,23,1,0
YouTube,2025-12-21,6,6,06:00 AM,1,,9,2,3,14,1,0
YouTube,2025-12-21,6,7,07:00 AM,1,,24,4,5,33,1,0
YouTube,2025-12-21,6,8,08:00 AM,1,,29,16,6,51,1,0
YouTube,2025-12-21,6,9,09:00 AM,1,,21,6,7,34,1,0
YouTube,2025-12-21,6,10,10:00 AM,1,,12,5,3,20,1,0
YouTube,2025-12-21,6,11,11:00 AM,1,,15,7,3,25,1,0
YouTube,2025-12-21,6,12,12:00 PM,1,,17,5,0,22,1,0
YouTube,2025-12-21,6,13,01:00 PM,1,,19,7,9,35,1,0
YouTube,2025-12-21,6,14,02:00 PM,1,,18,6,3,27,1,0
YouTube,2025-12-21,6,15,03:00 PM,1,,16,6,2,24,1,0
YouTube,2025-12-21,6,16,04:00 PM,1,,18,7,8,33,1,0
YouTube,2025-12-21,6,17,05:00 PM,1,,38,11,7,56,1,0
YouTube,2025-12-21,6,18,06:00 PM,1,,21,11,1,33,1,0
YouTube,2025-12-21,6,19,07:00 PM,1,,45,12,7,64,1,0
YouTube,2025-12-21,6,20,08:00 PM,1,,39,12,7,58,1,0
YouTube,2025-12-21,6,21,09:00 PM,1,,42,21,13,76,1,0
YouTube,2025-12-21,6,22,10:00 PM,1,,52,8,14,74,1,0
YouTube,2025-12-21,6,23,11:00 PM,1,,26,7,10,43,1,0
Twitter,2025-12-21,6,0,12:00 AM,1,,9,5,3,17,1,0
Twitter,2025-12-21,6,1,01:00 AM,1,,8,4,2,14,1,0
Twitter,2025-12-21,6,2,02:00 AM,1,,8,3,2,13,1,0
Twitter,2025-12-21,6,3,03:00 AM,1,,7,1,2,10,1,0
Twitter,2025-12-21,6,4,04:00 AM,1,,17,8,6,31,1,0
Twitter,2025-12-21,6,5,05:00 AM,1,,18,7,5,30,1,0
Twitter,2025-12-21,6,6,06:00 AM,1,,24,8,6,38,1,0
Twitter,2025-12-21,6,7,07:00 AM,1,,16,7,5,28,1,0
Twitter,2025-12-21,6,8,08:00 AM,1,,15,1,2,18,1,0
Twitter,2025-12-21,6,9,09:00 AM,1,,9,6,2,17,1,0
Twitter,2025-12-21,6,10,10:00 AM,1,,21,5,2,28,1,0
Twitter,2025-12-21,6,11,11:00 AM,1,,14,5,3,22,1,0
Twitter,2025-12-21,6,12,12:00 PM,1,,16,5,6,27,1,0
Twitter,2025-12-21,6,13,01:00 PM,1,,10,1,2,13,1,0
Twitter,2025-12-21,6,14,02:00 PM,1,,20,6,6,32,1,0
Twitter,2025-12-21,6,15,03:00 PM,1,,34,5,5,44,1,0
Twitter,2025-12-21,6,16,04:00 PM,1,,35,14,9,58,1,0
Twitter,2025-12-21,6,17,05:00 PM,1,,13,4,6,23,1,0
Twitter,2025-12-21,6,18,06:00 PM,1,,16,8,9,33,1,0
Twitter,2025-12-21,6,19,07:00 PM,1,,44,13,14,71,1,0
Twitter,2025-12-21,6,20,08:00 PM,1,,40,14,11,65,1,0
Twitter,2025-12-21,6,21,09:00 PM,1,,21,12,5,38,1,0
Twitter,2025-12-21,6,22,10:00 PM,1,,16,3,9,28,1,0
Twitter,2025-12-21,6,23,11:00 PM,1,,15,3,2,20,1,0
TikTok,2025-12-22,0,0,12:00 AM,0,,14,3,2,19,1,0
TikTok,2025-12-22,0,1,01:00 AM,0,,13,5,2,20,1,0
TikTok,2025-12-22,0,2,02:00 AM,0,,13,3,2,18,1,0
TikTok,2025-12-22,0,3,03:00 AM,0,,10,5,5,20,1,0
TikTok,2025-12-22,0,4,04:00 AM,0,,7,0,3,10,1,0
TikTok,2025-12-22,0,5,05:00 AM,0,,17,6,2,25,1,0
TikTok,2025-12-22,0,6,06:00 AM,0,,24,12,4,40,1,0
TikTok,2025-12-22,0,7,07:00 AM,0,,27,11,4,42,1,0
TikTok,2025-12-22,0,8,08:00 AM,0,,18,4,6,28,1,0
TikTok,2025-12-22,0,9,09:00 AM,0,,23,8,5,36,1,0
TikTok,2025-12-22,0,10,10:00 AM,0,,12,4,1,17,1,0
TikTok,2025-12-22,0,11,11:00 AM,0,,14,5,4,23,1,0
TikTok,2025-12-22,0,12,12:00 PM,0,,16,4,5,25,1,0
TikTok,2025-12-22,0,13,01:00 PM,0,,20,6,3,29,1,0
TikTok,2025-12-22,0,14,02:00 PM,0,,17,6,0,23,1,0
TikTok,2025-12-22,0,15,03:00 PM,0,,7,3,1,11,1,0
TikTok,2025-12-22,0,16,04:00 PM,0,,21,9,4,34,1,0
TikTok,2025-12-22,0,17,05:00 PM,0,,22,11,6,39,1,0
TikTok,2025-12-22,0,18,06:00 PM,0,,16,6,3,25,1,0
TikTok,2025-12-22,0,19,07:00 PM,0,,18,11,0,29,1,0
TikTok,2025-12-22,0,20,08:00 PM,0,,32,15,8,55,1,0
TikTok,2025-12-22,0,21,09:00 PM,0,,39,12,5,56,1,0
TikTok,2025-12-22,0,22,10:00 PM,0,,39,9,12,60,1,0
TikTok,2025-12-22,0,23,11:00 PM,0,,15,9,5,29,1,0
Facebook,2025-12-22,0,0,12:00 AM,0,,11,4,4,19,1,0
Facebook,2025-12-22,0,1,01:00 AM,0,,16,6,5,27,1,0
Facebook,2025-12-22,0,2,02:00 AM,0,,13,2,3,18,1,0
Facebook,2025-12-22,0,3,03:00 AM,0,,19,4,1,24,1,0
Facebook,2025-12-22,0,4,04:00 AM,0,,16,10,3,29,1,0
Facebook,2025-12-22,0,5,05:00 AM,0,,15,6,3,24,1,0
Facebook,2025-12-22,0,6,06:00 AM,0,,16,7,5,28,1,0
Facebook,2025-12-22,0,7,07:00 AM,0,,13,5,4,22,1,0
Facebook,2025-12-22,0,8,08:00 AM,0,,18,5,5,28,1,0
Facebook,2025-12-22,0,9,09:00 AM,0,,9,3,3,15,1,0
Facebook,2025-12-22,0,10,10:00 AM,0,,11,2,2,15,1,0
Facebook,2025-12-22,0,11,11:00 AM,0,,12,2,3,17,1,0
Facebook,2025-12-22,0,12,12:00 PM,0,,21,3,2,26,1,0
Facebook,2025-12-22,0,13,01:00 PM,0,,18,5,2,25,1,0
Facebook,2025-12-22,0,14,02:00 PM,0,,11,9,3,23,1,0
Facebook,2025-12-22,0,15,03:00 PM,0,,18,6,5,29,1,0
Facebook,2025-12-22,0,16,04:00 PM,0,,33,5,8,46,1,0
Facebook,2025-12-22,0,17,05:00 PM,0,,22,6,9,37,1,0
Facebook,2025-12-22,0,18,06:00 PM,0,,22,6,8,36,1,0
Facebook,2025-12-22,0,19,07:00 PM,0,,25,3,7,35,1,0
Facebook,2025-12-22,0,20,08:00 PM,0,,35,5,4,44,1,0
Facebook,2025-12-22,0,21,09:00 PM,0,,28,6,4,38,1,0
Facebook,2025-12-22,0,22,10:00 PM,0,,14,5,5,24,1,0
Facebook,2025-12-22,0,23,11:00 PM,0,,11,1,5,17,1,0
Instagram,2025-12-22,0,0,12:00 AM,0,,9,2,4,15,1,0
Instagram,2025-12-22,0,1,01:00 AM,0,,4,4,3,11,1,0
Instagram,2025-12-22,0,2,02:00 AM,0,,10,4,1,15,1,0
Instagram,2025-12-22,0,3,03:00 AM,0,,5,3,3,11,1,0
Instagram,2025-12-22,0,4,04:00 AM,0,,9,5,4,18,1,0
Instagram,2025-12-22,0,5,05:00 AM,0,,9,6,1,16,1,0
Instagram,2025-12-22,0,6,06:00 AM,0,,24,10,3,37,1,0
Instagram,2025-12-22,0,7,07:00 AM,0,,25,6,11,42,1,0
Instagram,2025-12-22,0,8,08:00 AM,0,,22,7,4,33,1,0
Instagram,2025-12-22,0,9,09:00 AM,0,,11,2,0,13,1,0
Instagram,2025-12-22,0,10,10:00 AM,0,,16,1,3,20,1,0
Instagram,2025-12-22,0,11,11:00 AM,0,,17,6,4,27,1,0
Instagram,2025-12-22,0,12,12:00 PM,0,,13,2,4,19,1,0
Instagram,2025-12-22,0,13,01:00 PM,0,,10,5,3,18,1,0
Instagram,2025-12-22,0,14,02:00 PM,0,,19,3,7,29,1,0
Instagram,2025-12-22,0,15,03:00 PM,0,,25,10,6,41,1,0
Instagram,2025-12-22,0,16,04:00 PM,0,,23,9,1,33,1,0
Instagram,2025-12-22,0,17,05:00 PM,0,,16,4,4,24,1,0
Instagram,2025-12-22,0,18,06:00 PM,0,,7,1,4,12,1,0
Instagram,2025-12-22,0,19,07:00 PM,0,,19,7,7,33,1,0
Instagram,2025-12-22,0,20,08:00 PM,0,,31,13,6,50,1,0
Instagram,2025-12-22,0,21,09:00 PM,0,,31,5,6,42,1,0
Instagram,2025-12-22,0,22,10:00 PM,0,,24,3,5,32,1,0
Instagram,2025-12-22,0,23,11:00 PM,0,,19,8,2,29,1,0
YouTube,2025-12-22,0,0,12:00 AM,0,,10,2,2,14,1,0
YouTube,2025-12-22,0,1,01:00 AM,0,,14,2,3,19,1,0
YouTube,2025-12-22,0,2,02:00 AM,0,,18,5,1,24,1,0
YouTube,2025-12-22,0,3,03:00 AM,0,,6,6,2,14,1,0
YouTube,2025-12-22,0,4,04:00 AM,0,,8,6,1,15,1,0
YouTube,2025-12-22,0,5,05:00 AM,0,,9,2,1,12,1,0
YouTube,2025-12-22,0,6,06:00 AM,0,,8,9,2,19,1,0
YouTube,2025-12-22,0,7,07:00 AM,0,,21,8,3,32,1,0
YouTube,2025-12-22,0,8,08:00 AM,0,,11,4,4,19,1,0
YouTube,2025-12-22,0,9,09:00 AM,0,,17,4,2,23,1,0
YouTube,2025-12-22,0,10,10:00 AM,0,,6,6,1,13,1,0
YouTube,2025-12-22,0,11,11:00 AM,0,,16,5,4,25,1,0
YouTube,2025-12-22,0,12,12:00 PM,0,,5,3,3,11,1,0
YouTube,2025-12-22,0,13,01:00 PM,0,,15,4,5,24,1,0
YouTube,2025-12-22,0,14,02:00 PM,0,,16,5,5,26,1,0
YouTube,2025-12-22,0,15,03:00 PM,0,,16,5,0,21,1,0
YouTube,2025-12-22,0,16,04:00 PM,0,,26,8,5,39,1,0
YouTube,2025-12-22,0,17,05:00 PM,0,,22,11,5,38,1,0
YouTube,2025-12-22,0,18,06:00 PM,0,,26,4,8,38,1,0
YouTube,2025-12-22,0,19,07:00 PM,0,,16,13,9,38,1,0
YouTube,2025-12-22,0,20,08:00 PM,0,,39,6,7,52,1,0
YouTube,2025-12-22,0,21,09:00 PM,0,,39,12,14,65,1,0
YouTube,2025-12-22,0,22,10:00 PM,0,,28,9,7,44,1,0
YouTube,2025-12-22,0,23,11:00 PM,0,,26,9,7,42,1,0
Twitter,2025-12-22,0,0,12:00 AM,0,,8,5,1,14,1,0
Twitter,2025-12-22,0,1,01:00 AM,0,,3,1,3,7,1,0
Twitter,2025-12-22,0,2,02:00 AM,0,,10,4,3,17,1,0
Twitter,2025-12-22,0,3,03:00 AM,0,,8,2,3,13,1,0
Twitter,2025-12-22,0,4,04:00 AM,0,,5,7,4,16,1,0
Twitter,2025-12-22,0,5,05:00 AM,0,,22,8,2,32,1,0
Twitter,2025-12-22,0,6,06:00 AM,0,,22,6,1,29,1,0
Twitter,2025-12-22,0,7,07:00 AM,0,,12,12,3,27,1,0
Twitter,2025-12-22,0,8,08:00 AM,0,,10,3,2,15,1,0
Twitter,2025-12-22,0,9,09:00 AM,0,,14,5,0,19,1,0
Twitter,2025-12-22,0,10,10:00 AM,0,,17,0,7,24,1,0
Twitter,2025-12-22,0,11,11:00 AM,0,,15,2,10,27,1,0
Twitter,2025-12-22,0,12,12:00 PM,0,,15,0,3,18,1,0
Twitter,2025-12-22,0,13,01:00 PM,0,,14,4,5,23,1,0
Twitter,2025-12-22,0,14,02:00 PM,0,,27,8,10,45,1,0
Twitter,2025-12-22,0,15,03:00 PM,0,,27,12,8,47,1,0
Twitter,2025-12-22,0,16,04:00 PM,0,,17,4,1,22,1,0
Twitter,2025-12-22,0,17,05:00 PM,0,,17,2,4,23,1,0
Twitter,2025-12-22,0,18,06:00 PM,0,,23,10,9,42,1,0
Twitter,2025-12-22,0,19,07:00 PM,0,,39,12,6,57,1,0
Twitter,2025-12-22,0,20,08:00 PM,0,,27,7,4,38,1,0
Twitter,2025-12-22,0,21,09:00 PM,0,,25,7,5,37,1,0
Twitter,2025-12-22,0,22,10:00 PM,0,,20,13,8,41,1,0
Twitter,2025-12-22,0,23,11:00 PM,0,,9,3,3,15,1,0
TikTok,2025-12-23,1,0,12:00 AM,0,,14,5,4,23,1,0
TikTok,2025-12-23,1,1,01:00 AM,0,,11,4,4,19,1,0
TikTok,2025-12-23,1,2,02:00 AM,0,,7,2,3,12,1,0
TikTok,2025-12-23,1,3,03:00 AM,0,,10,8,6,24,1,0
TikTok,2025-12-23,1,4,04:00 AM,0,,8,4,5,17,1,0
TikTok,2025-12-23,1,5,05:00 AM,0,,10,3,3,16,1,0
TikTok,2025-12-23,1,6,06:00 AM,0,,12,7,2,21,1,0
TikTok,2025-12-23,1,7,07:00 AM,0,,22,14,5,41,1,0
TikTok,2025-12-23,1,8,08:00 AM,0,,20,5,2,27,1,0
TikTok,2025-12-23,1,9,09:00 AM,0,,18,9,5,32,1,0
TikTok,2025-12-23,1,10,10:00 AM,0,,9,2,1,12,1,0
TikTok,2025-12-23,1,11,11:00 AM,0,,19,6,6,31,1,0
TikTok,2025-12-23,1,12,12:00 PM,0,,19,13,4,36,1,0
TikTok,2025-12-23,1,13,01:00 PM,0,,20,5,3,28,1,0
TikTok,2025-12-23,1,14,02:00 PM,0,,21,9,4,34,1,0
TikTok,2025-12-23,1,15,03:00 PM,0,,16,6,4,26,1,0
TikTok,2025-12-23,1,16,04:00 PM,0,,25,5,3,33,1,0
TikTok,2025-12-23,1,17,05:00 PM,0,,30,4,8,42,1,0
TikTok,2025-12-23,1,18,06:00 PM,0,,20,6,6,32,1,0
TikTok,2025-12-23,1,19,07:00 PM,0,,13,3,1,17,1,0
TikTok,2025-12-23,1,20,08:00 PM,0,,50,16,11,77,1,0
TikTok,2025-12-23,1,21,09:00 PM,0,,36,6,12,54,1,0
TikTok,2025-12-23,1,22,10:00 PM,0,,41,17,9,67,1,0
TikTok,2025-12-23,1,23,11:00 PM,0,,23,9,8,40,1,0
Facebook,2025-12-23,1,0,12:00 AM,0,,6,2,1,9,1,0
Facebook,2025-12-23,1,1,01:00 AM,0,,8,3,2,13,1,0
Facebook,2025-12-23,1,2,02:00 AM,0,,8,2,0,10,1,0
Facebook,2025-12-23,1,3,03:00 AM,0,,11,2,2,15,1,0
Facebook,2025-12-23,1,4,04:00 AM,0,,9,2,4,15,1,0
Facebook,2025-12-23,1,5,05:00 AM,0,,10,8,2,20,1,0
Facebook,2025-12-23,1,6,06:00 AM,0,,5,3,2,10,1,0
Facebook,2025-12-23,1,7,07:00 AM,0,,15,5,4,24,1,0
Facebook,2025-12-23,1,8,08:00 AM,0,,21,9,5,35,1,0
Facebook,2025-12-23,1,9,09:00 AM,0,,13,3,2,18,1,0
Facebook,2025-12-23,1,10,10:00 AM,0,,20,5,5,30,1,0
Facebook,2025-12-23,1,11,11:00 AM,0,,13,7,6,26,1,0
Facebook,2025-12-23,1,12,12:00 PM,0,,18,8,6,32,1,0
Facebook,2025-12-23,1,13,01:00 PM,0,,22,5,3,30,1,0
Facebook,2025-12-23,1,14,02:00 PM,0,,13,4,3,20,1,0
Facebook,2025-12-23,1,15,03:00 PM,0,,27,6,8,41,1,0
Facebook,2025-12-23,1,16,04:00 PM,0,,30,6,13,49,1,0
Facebook,2025-12-23,1,17,05:00 PM,0,,20,3,5,28,1,0
Facebook,2025-12-23,1,18,06:00 PM,0,,31,14,6,51,1,0
Facebook,2025-12-23,1,19,07:00 PM,0,,33,10,7,50,1,0
Facebook,2025-12-23,1,20,08:00 PM,0,,28,7,4,39,1,0
Facebook,2025-12-23,1,21,09:00 PM,0,,21,5,4,30,1,0
Facebook,2025-12-23,1,22,10:00 PM,0,,14,3,4,21,1,0
Facebook,2025-12-23,1,23,11:00 PM,0,,9,3,1,13,1,0
Instagram,2025-12-23,1,0,12:00 AM,0,,6,6,4,16,1,0
Instagram,2025-12-23,1,1,01:00 AM,0,,10,3,5,18,1,0
Instagram,2025-12-23,1,2,02:00 AM,0,,11,2,1,14,1,0
Instagram,2025-12-23,1,3,03:00 AM,0,,13,8,1,22,1,0
Instagram,2025-12-23,1,4,04:00 AM,0,,5,3,1,9,1,0
Instagram,2025-12-23,1,5,05:00 AM,0,,21,6,2,29,1,0
Instagram,2025-12-23,1,6,06:00 AM,0,,27,6,2,35,1,0
Instagram,2025-12-23,1,7,07:00 AM,0,,16,3,1,20,1,0
Instagram,2025-12-23,1,8,08:00 AM,0,,15,2,3,20,1,0
Instagram,2025-12-23,1,9,09:00 AM,0,,11,2,1,14,1,0
Instagram,2025-12-23,1,10,10:00 AM,0,,22,9,6,37,1,0
Instagram,2025-12-23,1,11,11:00 AM,0,,12,1,4,17,1,0
Instagram,2025-12-23,1,12,12:00 PM,0,,16,5,2,23,1,0
Instagram,2025-12-23,1,13,01:00 PM,0,,12,6,2,20,1,0
Instagram,2025-12-23,1,14,02:00 PM,0,,14,7,0,21,1,0
Instagram,2025-12-23,1,15,03:00 PM,0,,20,7,2,29,1,0
Instagram,2025-12-23,1,16,04:00 PM,0,,24,8,4,36,1,0
Instagram,2025-12-23,1,17,05:00 PM,0,,12,4,3,19,1,0
Instagram,2025-12-23,1,18,06:00 PM,0,,11,2,3,16,1,0
Instagram,2025-12-23,1,19,07:00 PM,0,,27,12,5,44,1,0
Instagram,2025-12-23,1,20,08:00 PM,0,,37,7,12,56,1,0
Instagram,2025-12-23,1,21,09:00 PM,0,,43,15,11,69,1,0
Instagram,2025-12-23,1,22,10:00 PM,0,,29,11,8,48,1,0
Instagram,2025-12-23,1,23,11:00 PM,0,,10,4,4,18,1,0
YouTube,2025-12-23,1,0,12:00 AM,0,,11,1,0,12,1,0
YouTube,2025-12-23,1,1,01:00 AM,0,,12,6,2,20,1,0
YouTube,2025-12-23,1,2,02:00 AM,0,,11,3,1,15,1,0
YouTube,2025-12-23,1,3,03:00 AM,0,,17,4,2,23,1,0
YouTube,2025-12-23,1,4,04:00 AM,0,,10,3,7,20,1,0
YouTube,2025-12-23,1,5,05:00 AM,0,,7,3,2,12,1,0
YouTube,2025-12-23,1,6,06:00 AM,0,,19,4,1,24,1,0
YouTube,2025-12-23,1,7,07:00 AM,0,,11,5,1,17,1,0
YouTube,2025-12-23,1,8,08:00 AM,0,,19,7,3,29,1,0
YouTube,2025-12-23,1,9,09:00 AM,0,,13,2,3,18,1,0
YouTube,2025-12-23,1,10,10:00 AM,0,,12,6,2,20,1,0
YouTube,2025-12-23,1,11,11:00 AM,0,,13,2,4,19,1,0
YouTube,2025-12-23,1,12,12:00 PM,0,,10,2,5,17,1,0
YouTube,2025-12-23,1,13,01:00 PM,0,,19,7,5,31,1,0
YouTube,2025-12-23,1,14,02:00 PM,0,,12,7,3,22,1,0
YouTube,2025-12-23,1,15,03:00 PM,0,,10,4,1,15,1,0
YouTube,2025-12-23,1,16,04:00 PM,0,,8,7,4,19,1,0
YouTube,2025-12-23,1,17,05:00 PM,0,,26,6,4,36,1,0
YouTube,2025-12-23,1,18,06:00 PM,0,,26,11,6,43,1,0
YouTube,2025-12-23,1,19,07:00 PM,0,,15,5,3,23,1,0
YouTube,2025-12-23,1,20,08:00 PM,0,,26,11,5,42,1,0
YouTube,2025-12-23,1,21,09:00 PM,0,,34,16,6,56,1,0
YouTube,2025-12-23,1,22,10:00 PM,0,,25,4,5,34,1,0
YouTube,2025-12-23,1,23,11:00 PM,0,,31,5,3,39,1,0
Twitter,2025-12-23,1,0,12:00 AM,0,,7,7,4,18,1,0
Twitter,2025-12-23,1,1,01:00 AM,0,,17,4,3,24,1,0
Twitter,2025-12-23,1,2,02:00 AM,0,,9,3,1,13,1,0
Twitter,2025-12-23,1,3,03:00 AM,0,,7,2,5,14,1,0
Twitter,2025-12-23,1,4,04:00 AM,0,,8,3,8,19,1,0
Twitter,2025-12-23,1,5,05:00 AM,0,,11,3,2,16,1,0
Twitter,2025-12-23,1,6,06:00 AM,0,,23,5,4,32,1,0
Twitter,2025-12-23,1,7,07:00 AM,0,,12,2,3,17,1,0
Twitter,2025-12-23,1,8,08:00 AM,0,,12,3,1,16,1,0
Twitter,2025-12-23,1,9,09:00 AM,0,,13,2,5,20,1,0
Twitter,2025-12-23,1,10,10:00 AM,0,,23,10,2,35,1,0
Twitter,2025-12-23,1,11,11:00 AM,0,,18,7,4,29,1,0
Twitter,2025-12-23,1,12,12:00 PM,0,,12,7,3,22,1,0
Twitter,2025-12-23,1,13,01:00 PM,0,,14,7,3,24,1,0
Twitter,2025-12-23,1,14,02:00 PM,0,,21,4,8,33,1,0
Twitter,2025-12-23,1,15,03:00 PM,0,,12,5,4,21,1,0
Twitter,2025-12-23,1,16,04:00 PM,0,,29,11,9,49,1,0
Twitter,2025-12-23,1,17,05:00 PM,0,,21,8,8,37,1,0
Twitter,2025-12-23,1,18,06:00 PM,0,,22,11,5,38,1,0
Twitter,2025-12-23,1,19,07:00 PM,0,,35,10,5,50,1,0
Twitter,2025-12-23,1,20,08:00 PM,0,,19,3,7,29,1,0
Twitter,2025-12-23,1,21,09:00 PM,0,,28,11,9,48,1,0
Twitter,2025-12-23,1,22,10:00 PM,0,,26,5,7,38,1,0
Twitter,2025-12-23,1,23,11:00 PM,0,,14,4,2,20,1,0
TikTok,2025-12-24,2,0,12:00 AM,0,christmas_eve,11,5,3,19,1,1
TikTok,2025-12-24,2,1,01:00 AM,0,christmas_eve,11,7,2,20,1,1
TikTok,2025-12-24,2,2,02:00 AM,0,christmas_eve,13,5,3,21,1,1
TikTok,2025-12-24,2,3,03:00 AM,0,christmas_eve,13,4,6,23,1,1
TikTok,2025-12-24,2,4,04:00 AM,0,christmas_eve,13,3,4,20,1,1
TikTok,2025-12-24,2,5,05:00 AM,0,christmas_eve,12,3,5,20,1,1
TikTok,2025-12-24,2,6,06:00 AM,0,christmas_eve,21,5,4,30,1,1
TikTok,2025-12-24,2,7,07:00 AM,0,christmas_eve,20,8,8,36,1,1
TikTok,2025-12-24,2,8,08:00 AM,0,christmas_eve,11,5,3,19,1,1
TikTok,2025-12-24,2,9,09:00 AM,0,christmas_eve,14,3,1,18,1,1
TikTok,2025-12-24,2,10,10:00 AM,0,christmas_eve,10,3,3,16,1,1
TikTok,2025-12-24,2,11,11:00 AM,0,christmas_eve,16,12,6,34,1,1
TikTok,2025-12-24,2,12,12:00 PM,0,christmas_eve,22,10,1,33,1,1
TikTok,2025-12-24,2,13,01:00 PM,0,christmas_eve,29,8,2,39,1,1
TikTok,2025-12-24,2,14,02:00 PM,0,christmas_eve,12,3,3,18,1,1
